56953,"1"
59394,"1"
53464,"1"
50230,"1"
51538,"1"
53333,"1"
52803,"1"
52057,"1"
56532,"1"
58924,"1"
57417,"1"
53156,"1"
51273,"1"
50537,"1"
54076,"1"
53780,"1"
52715,"1"
57871,"1"
53626,"1"
52074,"1"
57522,"1"
54066,"1"
54552,"1"
53679,"1"
51994,"1"
55607,"1"
58705,"1"
54988,"1"
53071,"1"
59260,"1"
59508,"1"
55982,"1"
57134,"1"
50877,"1"
57405,"1"
53533,"1"
57716,"1"
54096,"1"
52463,"1"
51526,"1"
58266,"1"
53822,"1"
57145,"1"
53390,"1"
52228,"1"
53165,"1"
54803,"1"
52165,"1"
55851,"1"
55657,"1"
58153,"1"
50018,"1"
58050,"1"
59474,"1"
51811,"1"
52718,"1"
58637,"1"
52672,"1"
51789,"1"
53830,"1"
58606,"1"
58954,"1"
55142,"1"
50971,"1"
53997,"1"
51418,"1"
54921,"1"
59395,"1"
59257,"1"
57160,"1"
51436,"1"
50902,"1"
51157,"1"
59678,"1"
50441,"1"
59030,"1"
50821,"1"
57220,"1"
51288,"1"
51918,"1"
56358,"1"
56535,"1"
51648,"1"
52486,"1"
58003,"1"
55765,"1"
58087,"1"
57652,"1"
55710,"1"
51054,"1"
57950,"1"
51339,"1"
53792,"1"
54367,"1"
52061,"1"
52176,"1"
58097,"1"
53290,"1"
54305,"1"
55038,"1"
56625,"1"
58226,"1"
58848,"1"
55942,"1"
51618,"1"
50010,"1"
56369,"1"
57694,"1"
57965,"1"
56383,"1"
58603,"1"
58495,"1"
53534,"1"
52788,"1"
50476,"1"
52586,"1"
53228,"1"
58891,"1"
51604,"1"
56628,"1"
53412,"1"
51558,"1"
58386,"1"
58689,"1"
53420,"1"
55757,"1"
56849,"1"
58353,"1"
55014,"1"
52658,"1"
56570,"1"
59414,"1"
57278,"1"
56811,"1"
58811,"1"
59951,"1"
56440,"1"
57762,"1"
50578,"1"
54656,"1"
58305,"1"
51151,"1"
53549,"1"
59425,"1"
52210,"1"
52363,"1"
50368,"1"
58229,"1"
53117,"1"
55087,"1"
57884,"1"
52960,"1"
57167,"1"
54924,"1"
58588,"1"
51944,"1"
55015,"1"
55403,"1"
50650,"1"
55129,"1"
55022,"1"
56589,"1"
57328,"1"
53011,"1"
54147,"1"
50511,"1"
54880,"1"
52498,"1"
51352,"1"
55525,"1"
58133,"1"
52871,"1"
50117,"1"
53488,"1"
52503,"1"
57935,"1"
51888,"1"
51237,"1"
58563,"1"
57032,"1"
59812,"1"
52502,"1"
51408,"1"
57955,"1"
56029,"1"
51061,"1"
53437,"1"
58247,"1"
59638,"1"
59303,"1"
56405,"1"
54828,"1"
57580,"1"
51027,"1"
53546,"1"
51090,"1"
51651,"1"
58609,"1"
54734,"1"
54058,"1"
54500,"1"
50566,"1"
50699,"1"
54294,"1"
52548,"1"
58682,"1"
55516,"1"
56425,"1"
52269,"1"
59644,"1"
51188,"1"
59942,"1"
59973,"1"
55004,"1"
58179,"1"
51800,"1"
53486,"1"
53104,"1"
57689,"1"
50300,"1"
54930,"1"
51845,"1"
51266,"1"
52342,"1"
59893,"1"
58242,"1"
50958,"1"
58561,"1"
57807,"1"
51241,"1"
56081,"1"
52949,"1"
58831,"1"
56992,"1"
52188,"1"
57571,"1"
52121,"1"
59696,"1"
56534,"1"
55243,"1"
53617,"1"
56099,"1"
51318,"1"
51906,"1"
52083,"1"
50585,"1"
57936,"1"
51181,"1"
55056,"1"
58320,"1"
52354,"1"
50413,"1"
50728,"1"
56743,"1"
55951,"1"
54711,"1"
56340,"1"
59541,"1"
57843,"1"
55830,"1"
51772,"1"
51987,"1"
50721,"1"
53586,"1"
50810,"1"
56370,"1"
58473,"1"
55800,"1"
55728,"1"
55868,"1"
59997,"1"
54233,"1"
50763,"1"
58383,"1"
54108,"1"
54221,"1"
53705,"1"
50344,"1"
51341,"1"
58749,"1"
56141,"1"
59630,"1"
56145,"1"
54519,"1"
56529,"1"
58330,"1"
51459,"1"
54745,"1"
52475,"1"
52556,"1"
59545,"1"
53376,"1"
53320,"1"
57084,"1"
50214,"1"
55325,"1"
52054,"1"
51862,"1"
54934,"1"
50085,"1"
58635,"1"
54418,"1"
52202,"1"
57310,"1"
53014,"1"
53172,"1"
52740,"1"
51422,"1"
51840,"1"
53983,"1"
58889,"1"
50725,"1"
58018,"1"
51242,"1"
57596,"1"
50019,"1"
58138,"1"
50516,"1"
58423,"1"
50722,"1"
52653,"1"
54246,"1"
55555,"1"
57949,"1"
59363,"1"
56552,"1"
57938,"1"
51173,"1"
51938,"1"
56780,"1"
50154,"1"
59391,"1"
57708,"1"
59729,"1"
50515,"1"
54172,"1"
56575,"1"
50318,"1"
55416,"1"
55330,"1"
59379,"1"
59404,"1"
53211,"1"
51382,"1"
52923,"1"
52364,"1"
52245,"1"
59519,"1"
54840,"1"
57090,"1"
58373,"1"
50602,"1"
57702,"1"
56033,"1"
50640,"1"
56785,"1"
56035,"1"
50669,"1"
51267,"1"
58827,"1"
54883,"1"
58332,"1"
56993,"1"
50181,"1"
56363,"1"
53362,"1"
51480,"1"
54051,"1"
57483,"1"
52674,"1"
52837,"1"
58038,"1"
59796,"1"
51702,"1"
57349,"1"
50764,"1"
57258,"1"
59570,"1"
52914,"1"
59240,"1"
54493,"1"
55848,"1"
52304,"1"
52109,"1"
51137,"1"
55444,"1"
56622,"1"
51527,"1"
51179,"1"
54490,"1"
56116,"1"
56618,"1"
54700,"1"
56312,"1"
54421,"1"
55815,"1"
53844,"1"
53006,"1"
59067,"1"
56490,"1"
50693,"1"
54339,"1"
59450,"1"
53452,"1"
54689,"1"
51510,"1"
58716,"1"
50263,"1"
50911,"1"
54914,"1"
57234,"1"
55903,"1"
57721,"1"
55003,"1"
52967,"1"
55447,"1"
54244,"1"
58148,"1"
54655,"1"
56200,"1"
50399,"1"
55541,"1"
55772,"1"
57288,"1"
57586,"1"
55731,"1"
50573,"1"
59976,"1"
55475,"1"
55705,"1"
53644,"1"
54523,"1"
57091,"1"
55674,"1"
51153,"1"
57216,"1"
50086,"1"
59481,"1"
56905,"1"
51630,"1"
59091,"1"
56309,"1"
53403,"1"
50377,"1"
59863,"1"
53494,"1"
50704,"1"
55682,"1"
58202,"1"
59722,"1"
51482,"1"
59555,"1"
59119,"1"
54433,"1"
55467,"1"
59373,"1"
58898,"1"
56291,"1"
56319,"1"
59374,"1"
54571,"1"
56908,"1"
53113,"1"
57094,"1"
51830,"1"
58377,"1"
50003,"1"
55066,"1"
54407,"1"
54912,"1"
52462,"1"
52632,"1"
55098,"1"
59805,"1"
52539,"1"
51578,"1"
59577,"1"
52906,"1"
51409,"1"
50473,"1"
53573,"1"
52849,"1"
59241,"1"
50456,"1"
50145,"1"
50464,"1"
52001,"1"
58931,"1"
50362,"1"
56802,"1"
51528,"1"
53638,"1"
58350,"1"
55481,"1"
50967,"1"
55536,"1"
57125,"1"
54306,"1"
57287,"1"
54274,"1"
59223,"1"
51596,"1"
58419,"1"
51492,"1"
54250,"1"
51162,"1"
59622,"1"
51995,"1"
55896,"1"
50127,"1"
53185,"1"
56199,"1"
54448,"1"
52375,"1"
52741,"1"
58959,"1"
57485,"1"
55136,"1"
50840,"1"
59214,"1"
54747,"1"
51407,"1"
56555,"1"
50885,"1"
56607,"1"
55491,"1"
59485,"1"
54994,"1"
53240,"1"
57000,"1"
59550,"1"
53061,"1"
56528,"1"
56523,"1"
53631,"1"
54529,"1"
56103,"1"
53109,"1"
55816,"1"
58846,"1"
54517,"1"
57105,"1"
59130,"1"
52760,"1"
58922,"1"
59211,"1"
58482,"1"
52546,"1"
55115,"1"
58067,"1"
54617,"1"
53612,"1"
52747,"1"
59385,"1"
51511,"1"
56171,"1"
58140,"1"
52179,"1"
51125,"1"
55349,"1"
54705,"1"
55168,"1"
59821,"1"
55006,"1"
59053,"1"
55496,"1"
58742,"1"
55180,"1"
59688,"1"
59746,"1"
59507,"1"
50227,"1"
56323,"1"
59392,"1"
56951,"1"
55299,"1"
51846,"1"
51499,"1"
51962,"1"
58607,"1"
58654,"1"
55966,"1"
57476,"1"
51493,"1"
59095,"1"
50286,"1"
54754,"1"
51175,"1"
56330,"1"
59915,"1"
54000,"1"
50946,"1"
54867,"1"
53199,"1"
57396,"1"
50782,"1"
50431,"1"
55771,"1"
51235,"1"
53908,"1"
51170,"1"
52436,"1"
53152,"1"
50607,"1"
53860,"1"
59786,"1"
54440,"1"
56395,"1"
54283,"1"
50604,"1"
56247,"1"
52834,"1"
54479,"1"
58026,"1"
53209,"1"
55327,"1"
54048,"1"
54989,"1"
56794,"1"
57963,"1"
58198,"1"
59021,"1"
58832,"1"
52460,"1"
57529,"1"
55973,"1"
50772,"1"
59789,"1"
58240,"1"
51406,"1"
56053,"1"
58651,"1"
53733,"1"
56382,"1"
50697,"1"
51976,"1"
52128,"1"
52505,"1"
52623,"1"
51478,"1"
58851,"1"
59441,"1"
52626,"1"
57800,"1"
55360,"1"
58451,"1"
58797,"1"
59108,"1"
58677,"1"
57934,"1"
59851,"1"
51544,"1"
51813,"1"
59985,"1"
56496,"1"
53466,"1"
53826,"1"
58248,"1"
56306,"1"
52069,"1"
50220,"1"
50965,"1"
59567,"1"
55034,"1"
58058,"1"
52250,"1"
53936,"1"
50251,"1"
56957,"1"
58077,"1"
50702,"1"
52975,"1"
52601,"1"
55345,"1"
52531,"1"
54360,"1"
59423,"1"
53843,"1"
57946,"1"
53904,"1"
53183,"1"
56766,"1"
56170,"1"
58828,"1"
58402,"1"
55062,"1"
57530,"1"
54263,"1"
50324,"1"
56566,"1"
59739,"1"
58500,"1"
53327,"1"
57653,"1"
57066,"1"
55899,"1"
56197,"1"
50949,"1"
54036,"1"
50970,"1"
55020,"1"
50416,"1"
57045,"1"
59171,"1"
55483,"1"
57543,"1"
54817,"1"
56437,"1"
52195,"1"
57003,"1"
58276,"1"
52962,"1"
53002,"1"
57255,"1"
57155,"1"
56668,"1"
53864,"1"
54819,"1"
51634,"1"
55786,"1"
52576,"1"
56510,"1"
50471,"1"
56378,"1"
59316,"1"
50052,"1"
58393,"1"
55077,"1"
52996,"1"
58895,"1"
59160,"1"
51301,"1"
55315,"1"
51916,"1"
58076,"1"
59947,"1"
51873,"1"
53604,"1"
59730,"1"
58623,"1"
59835,"1"
51931,"1"
53418,"1"
57453,"1"
51715,"1"
51887,"1"
58464,"1"
52033,"1"
50200,"1"
57833,"1"
56322,"1"
55809,"1"
51036,"1"
53208,"1"
50647,"1"
51338,"1"
55945,"1"
52869,"1"
58520,"1"
57100,"1"
58920,"1"
57076,"1"
55590,"1"
53643,"1"
57096,"1"
59780,"1"
56471,"1"
59680,"1"
57753,"1"
53715,"1"
54801,"1"
52808,"1"
58612,"1"
52732,"1"
58783,"1"
54707,"1"
54198,"1"
58193,"1"
52564,"1"
59817,"1"
55562,"1"
59744,"1"
50307,"1"
52098,"1"
52763,"1"
55426,"1"
58323,"1"
52296,"1"
58781,"1"
50980,"1"
55552,"1"
54099,"1"
52853,"1"
54746,"1"
56169,"1"
55872,"1"
55624,"1"
58339,"1"
51841,"1"
50867,"1"
53919,"1"
55803,"1"
51535,"1"
57088,"1"
56073,"1"
56157,"1"
50001,"1"
54558,"1"
50448,"1"
54520,"1"
53115,"1"
52726,"1"
50502,"1"
51866,"1"
58810,"1"
51507,"1"
53992,"1"
57434,"1"
59089,"1"
54522,"1"
51206,"1"
56702,"1"
53090,"1"
52959,"1"
54101,"1"
55907,"1"
51504,"1"
56354,"1"
51249,"1"
58290,"1"
50606,"1"
57209,"1"
56379,"1"
58576,"1"
58822,"1"
