54578,"Elite"
57348,"Credit"
51931,"Supp"
56928,"Credit"
58812,"Elite"
52747,"Credit"
50722,"Credit"
59888,"Credit"
53002,"Credit"
58148,"Elite"
53290,"Credit"
58981,"Credit"
52546,"Elite"
58017,"Elite"
58076,"Supp"
51906,"Credit"
56992,"Credit"
54711,"Elite"
54840,"Credit"
59291,"Credit"
50591,"Elite"
57124,"Credit"
59324,"Elite"
51027,"Elite"
57843,"Elite"
50085,"Credit"
58887,"Credit"
56096,"Elite"
52441,"Elite"
51362,"Supp"
54700,"Supp"
58847,"Elite"
56549,"Elite"
55710,"Elite"
53054,"Credit"
59678,"Elite"
51940,"Elite"
53088,"Supp"
55168,"Supp"
51840,"Credit"
55370,"Credit"
50230,"Credit"
58226,"Elite"
52740,"Credit"
54803,"Elite"
55844,"Elite"
52923,"Elite"
56802,"Supp"
57134,"Credit"
58486,"Credit"
57529,"Credit"
58184,"Elite"
57000,"Elite"
57028,"Elite"
50614,"Elite"
59139,"Elite"
52275,"Supp"
55555,"Elite"
59820,"Elite"
53108,"Credit"
50214,"Credit"
54407,"Supp"
59167,"Credit"
58372,"Elite"
56061,"Credit"
50473,"Credit"
58276,"Credit"
58910,"Supp"
50368,"Credit"
58123,"Elite"
57886,"Supp"
54101,"Supp"
59119,"Elite"
56163,"Supp"
59414,"Supp"
51640,"Supp"
53249,"Credit"
53485,"Credit"
51247,"Elite"
53279,"Supp"
57405,"Credit"
59425,"Credit"
59696,"Elite"
51478,"Elite"
53507,"Elite"
56081,"Supp"
58920,"Elite"
54066,"Credit"
52505,"Elite"
51866,"Elite"
51538,"Supp"
51788,"Supp"
58769,"Elite"
58198,"Supp"
51962,"Elite"
57528,"Credit"
59550,"Credit"
51248,"Elite"
54233,"Supp"
53617,"Supp"
56526,"Elite"
55919,"Elite"
54538,"Elite"
58320,"Supp"
59883,"Supp"
53156,"Supp"
53450,"Supp"
56379,"Credit"
55227,"Elite"
58677,"Credit"
59973,"Elite"
51199,"Elite"
55897,"Credit"
53122,"Credit"
54857,"Supp"
51418,"Elite"
58799,"Supp"
59586,"Elite"
58868,"Elite"
58654,"Elite"
54143,"Elite"
53486,"Credit"
59976,"Elite"
55003,"Elite"
51175,"Elite"
52734,"Elite"
58150,"Supp"
56915,"Credit"
57957,"Supp"
57349,"Supp"
57208,"Elite"
50117,"Elite"
55848,"Credit"
52165,"Elite"
58237,"Supp"
55004,"Credit"
59474,"Elite"
55034,"Credit"
58529,"Credit"
58428,"Elite"
56186,"Supp"
56358,"Credit"
52803,"Credit"
54096,"Elite"
58682,"Elite"
59091,"Elite"
50755,"Supp"
53848,"Elite"
51338,"Elite"
53034,"Elite"
55590,"Credit"
54221,"Credit"
57339,"Supp"
58500,"Credit"
59404,"Supp"
59724,"Elite"
54824,"Supp"
55062,"Elite"
51630,"Credit"
53830,"Elite"
55243,"Elite"
54696,"Elite"
56589,"Elite"
57100,"Elite"
50286,"Elite"
57986,"Elite"
55816,"Elite"
58766,"Supp"
59638,"Credit"
53679,"Credit"
58377,"Elite"
58783,"Elite"
51160,"Elite"
54327,"Supp"
50952,"Elite"
51638,"Elite"
53381,"Credit"
54147,"Elite"
57864,"Elite"
52842,"Supp"
50160,"Credit"
57271,"Supp"
56461,"Credit"
53548,"Elite"
57807,"Credit"
58525,"Elite"
58509,"Credit"
52814,"Supp"
52352,"Credit"
52912,"Elite"
57223,"Elite"
55629,"Supp"
53534,"Elite"
53822,"Elite"
54506,"Elite"
57009,"Elite"
59481,"Credit"
51652,"Credit"
54801,"Elite"
50149,"Credit"
56247,"Elite"
53868,"Elite"
57453,"Elite"
54433,"Supp"
59392,"Supp"
55427,"Elite"
53240,"Elite"
56908,"Credit"
58954,"Credit"
54608,"Elite"
50181,"Credit"
52503,"Credit"
57965,"Credit"
58495,"Credit"
51048,"Supp"
55643,"Credit"
54828,"Elite"
55851,"Credit"
59618,"Elite"
55093,"Supp"
58152,"Supp"
59684,"Credit"
53591,"Elite"
56038,"Supp"
57522,"Credit"
54523,"Credit"
59913,"Elite"
51488,"Credit"
50821,"Elite"
58001,"Elite"
55868,"Supp"
57900,"Credit"
58575,"Elite"
53311,"Elite"
59053,"Elite"
55541,"Supp"
51919,"Credit"
52303,"Credit"
54366,"Elite"
59504,"Elite"
56535,"Credit"
55830,"Supp"
51420,"Credit"
51604,"Credit"
50654,"Elite"
55119,"Supp"
52653,"Supp"
54060,"Supp"
53608,"Credit"
55006,"Supp"
51619,"Supp"
56330,"Elite"
59650,"Credit"
56715,"Elite"
52963,"Elite"
56666,"Elite"
58705,"Elite"
57133,"Credit"
50226,"Credit"
55608,"Supp"
50366,"Supp"
59436,"Credit"
56674,"Supp"
54232,"Elite"
58373,"Credit"
55122,"Supp"
56029,"Elite"
56900,"Elite"
58384,"Supp"
55975,"Supp"
57998,"Elite"
55444,"Credit"
58831,"Elite"
52506,"Credit"
58202,"Elite"
57091,"Supp"
51024,"Credit"
51036,"Elite"
51846,"Elite"
50702,"Credit"
51326,"Elite"
51535,"Elite"
58058,"Credit"
58369,"Elite"
53581,"Elite"
52440,"Elite"
55553,"Elite"
59160,"Elite"
54588,"Supp"
59193,"Elite"
55657,"Elite"
56048,"Elite"
56141,"Elite"
50424,"Credit"
59925,"Supp"
54915,"Supp"
52463,"Credit"
54128,"Credit"
58999,"Supp"
58980,"Elite"
54520,"Elite"
52906,"Supp"
56395,"Credit"
50448,"Elite"
57378,"Supp"
57591,"Elite"
55867,"Supp"
56309,"Elite"
59532,"Credit"
54883,"Credit"
54387,"Supp"
58891,"Supp"
56898,"Elite"
51845,"Elite"
50276,"Elite"
50190,"Supp"
55547,"Credit"
53922,"Supp"
51075,"Elite"
59702,"Elite"
53979,"Credit"
56785,"Credit"
57166,"Elite"
52364,"Elite"
54104,"Credit"
52751,"Supp"
50834,"Elite"
52957,"Supp"
59223,"Credit"
59780,"Credit"
57360,"Supp"
58706,"Supp"
58637,"Elite"
58895,"Credit"
51277,"Supp"
55101,"Supp"
58302,"Supp"
51486,"Elite"
59046,"Supp"
57653,"Elite"
59997,"Elite"
59844,"Elite"
56485,"Elite"
56544,"Supp"
59072,"Credit"
50575,"Elite"
51816,"Elite"
56702,"Credit"
55903,"Credit"
52774,"Elite"
59095,"Supp"
50704,"Supp"
53745,"Elite"
56129,"Credit"
54525,"Supp"
51806,"Supp"
59381,"Supp"
58332,"Elite"
59098,"Supp"
59601,"Credit"
51779,"Supp"
51509,"Credit"
50431,"Elite"
53949,"Credit"
52738,"Supp"
59107,"Credit"
52622,"Elite"
53601,"Credit"
54794,"Elite"
55404,"Elite"
52504,"Elite"
58848,"Credit"
53435,"Supp"
50333,"Credit"
58219,"Credit"
51470,"Supp"
58828,"Elite"
50390,"Credit"
57950,"Supp"
52915,"Supp"
53172,"Credit"
50476,"Elite"
57806,"Credit"
54869,"Supp"
51882,"Credit"
51606,"Elite"
53774,"Credit"
55339,"Credit"
59471,"Elite"
53163,"Supp"
54424,"Elite"
58725,"Credit"
52326,"Supp"
54747,"Elite"
53491,"Elite"
51352,"Elite"
56599,"Supp"
51873,"Credit"
55447,"Elite"
58648,"Supp"
58749,"Credit"
57884,"Credit"
53142,"Elite"
59813,"Elite"
59108,"Credit"
58899,"Elite"
55853,"Supp"
58796,"Elite"
50606,"Elite"
54756,"Credit"
59541,"Elite"
52828,"Credit"
56809,"Elite"
50925,"Elite"
54823,"Elite"
50129,"Credit"
56787,"Elite"
50470,"Elite"
55699,"Credit"
53532,"Credit"
50865,"Credit"
54914,"Elite"
59332,"Credit"
57032,"Credit"
53641,"Credit"
58405,"Supp"
54172,"Elite"
58615,"Elite"
53638,"Elite"
56456,"Supp"
54689,"Supp"
52870,"Elite"
57683,"Elite"
53061,"Elite"
53412,"Credit"
51707,"Supp"
57101,"Credit"
50524,"Elite"
54455,"Credit"
53623,"Elite"
53199,"Supp"
52686,"Elite"
53733,"Elite"
57725,"Credit"
52237,"Elite"
51810,"Credit"
51944,"Elite"
57587,"Elite"
51162,"Credit"
58138,"Elite"
59896,"Supp"
53327,"Elite"
54988,"Credit"
55613,"Credit"
58240,"Elite"
55345,"Credit"
53844,"Credit"
50300,"Credit"
52375,"Elite"
52718,"Elite"
59945,"Credit"
51220,"Elite"
59652,"Supp"
54851,"Credit"
54571,"Elite"
57094,"Credit"
50578,"Credit"
50463,"Elite"
55254,"Credit"
53607,"Supp"
52581,"Elite"
56794,"Elite"
54956,"Elite"
52298,"Supp"
59942,"Supp"
51786,"Elite"
54620,"Supp"
59345,"Elite"
55252,"Credit"
53104,"Elite"
52363,"Credit"
55942,"Credit"
52272,"Supp"
50905,"Elite"
58563,"Elite"
52502,"Elite"
55211,"Supp"
50885,"Credit"
56607,"Credit"
59267,"Credit"
57673,"Supp"
55115,"Credit"
51710,"Elite"
57469,"Supp"
50010,"Elite"
54242,"Elite"
50059,"Elite"
55389,"Elite"
56632,"Elite"
58045,"Supp"
50464,"Elite"
50602,"Credit"
50971,"Elite"
55803,"Supp"
50220,"Elite"
58811,"Elite"
51540,"Elite"
59642,"Supp"
59498,"Elite"
53237,"Elite"
58404,"Elite"
57566,"Elite"
50336,"Elite"
56717,"Elite"
59819,"Credit"
57800,"Credit"
55688,"Elite"
50721,"Elite"
51544,"Credit"
51161,"Elite"
57006,"Elite"
58337,"Supp"
57817,"Elite"
57501,"Elite"
57388,"Elite"
57423,"Elite"
59020,"Elite"
54306,"Credit"
56905,"Credit"
53121,"Credit"
51596,"Elite"
54778,"Elite"
59542,"Supp"
54110,"Elite"
51054,"Credit"
50792,"Supp"
53167,"Credit"
51584,"Supp"
55569,"Credit"
53165,"Elite"
51499,"Elite"
59277,"Supp"
54942,"Elite"
59306,"Elite"
51506,"Elite"
58306,"Elite"
58116,"Elite"
51781,"Supp"
55674,"Elite"
54552,"Credit"
56363,"Elite"
56025,"Elite"
50034,"Supp"
54036,"Supp"
55588,"Elite"
56710,"Credit"
51130,"Credit"
54771,"Elite"
55349,"Elite"
52726,"Elite"
50213,"Elite"
52577,"Supp"
59073,"Supp"
59430,"Supp"
57730,"Elite"
56219,"Supp"
50698,"Credit"
50667,"Elite"
58433,"Supp"
56065,"Elite"
56523,"Credit"
55584,"Credit"
51712,"Supp"
57751,"Credit"
55450,"Supp"
52014,"Supp"
55795,"Supp"
52614,"Elite"
51841,"Supp"
56575,"Elite"
50717,"Elite"
54734,"Elite"
57983,"Elite"
56907,"Credit"
55471,"Elite"
59395,"Elite"
54448,"Credit"
57041,"Credit"
56275,"Elite"
51699,"Supp"
50502,"Elite"
59751,"Supp"
52108,"Credit"
53437,"Credit"
55662,"Elite"
59243,"Elite"
59423,"Supp"
55603,"Supp"
50001,"Elite"
51104,"Supp"
58646,"Elite"
51044,"Elite"
57088,"Elite"
50826,"Credit"
56374,"Elite"
57981,"Elite"
54749,"Credit"
53006,"Credit"
51955,"Supp"
55014,"Credit"
52773,"Supp"
59232,"Credit"
58582,"Supp"
50516,"Credit"
51480,"Elite"
52005,"Supp"
51527,"Credit"
54312,"Elite"
54880,"Supp"
50752,"Supp"
56881,"Supp"
58229,"Credit"
58595,"Elite"
59545,"Elite"
55887,"Credit"
50281,"Supp"
57129,"Elite"
56534,"Elite"
56312,"Elite"
58717,"Supp"
50997,"Elite"
53373,"Elite"
58931,"Elite"
56880,"Elite"
59846,"Supp"
57438,"Elite"
58003,"Elite"
51318,"Elite"
51561,"Elite"
58283,"Elite"
50541,"Supp"
53117,"Elite"
53990,"Elite"
53593,"Credit"
58057,"Elite"
50988,"Supp"
59253,"Elite"
57541,"Elite"
58732,"Supp"
59872,"Credit"
56843,"Supp"
59746,"Supp"
59723,"Credit"
54712,"Supp"
54388,"Supp"
52824,"Elite"
59261,"Supp"
51774,"Credit"
57383,"Elite"
54585,"Elite"
54294,"Elite"
52207,"Credit"
52080,"Credit"
54777,"Supp"
53495,"Supp"
51569,"Supp"
55945,"Elite"
52904,"Supp"
57936,"Credit"
58067,"Credit"
55159,"Elite"
57899,"Supp"
52461,"Credit"
55177,"Elite"
51648,"Credit"
58561,"Elite"
50806,"Elite"
52123,"Supp"
53372,"Elite"
57328,"Elite"
58400,"Supp"
56323,"Elite"
51378,"Supp"
52069,"Credit"
51094,"Credit"
59596,"Credit"
57571,"Credit"
52550,"Supp"
58212,"Elite"
50462,"Elite"
56280,"Elite"
56178,"Supp"
50937,"Credit"
56335,"Elite"
57327,"Elite"
59089,"Credit"
58482,"Elite"
50441,"Supp"
55166,"Credit"
51281,"Credit"
50782,"Elite"
58585,"Supp"
58534,"Credit"
56902,"Supp"
51153,"Elite"
57924,"Supp"
52717,"Supp"
51950,"Elite"
53780,"Elite"
50339,"Elite"
50661,"Supp"
53141,"Elite"
57413,"Supp"
51851,"Credit"
57832,"Elite"
50188,"Elite"
56409,"Supp"
52302,"Elite"
51597,"Credit"
59693,"Elite"
50242,"Supp"
55054,"Credit"
52400,"Supp"
57828,"Elite"
59233,"Credit"
58328,"Supp"
57869,"Elite"
54130,"Credit"
58002,"Elite"
50471,"Elite"
54536,"Supp"
55224,"Supp"
57105,"Credit"
50200,"Supp"
51097,"Credit"
51313,"Elite"
56369,"Supp"
57478,"Elite"
55930,"Supp"
51696,"Supp"
59076,"Elite"
55278,"Supp"
56920,"Supp"
54895,"Supp"
53772,"Elite"
52922,"Supp"
50994,"Supp"
59294,"Elite"
54790,"Elite"
52574,"Supp"
50338,"Elite"
56861,"Elite"
52586,"Credit"
54649,"Supp"
57235,"Elite"
51134,"Elite"
55771,"Supp"
55757,"Elite"
54867,"Elite"
52576,"Elite"
59771,"Credit"
52089,"Elite"
58007,"Supp"
58419,"Credit"
50640,"Elite"
55784,"Supp"
50610,"Supp"
55718,"Credit"
56749,"Supp"
55874,"Supp"
53613,"Supp"
56035,"Credit"
50127,"Supp"
52139,"Credit"
51548,"Credit"
52444,"Elite"
58588,"Supp"
57311,"Credit"
59616,"Supp"
